ADUS,APAM,BLBD,BPOP,BWXT,COLL,CORT,CRS,DORM,EME,EXEL,EXLS,FDS,FN,HALO,HROW,IDCC,IRMD,IRWD,IWO,IWP,KBR,LAMR,LNTH,MIRM,NBIX,NSSC,NTNX,NXT,ONTO,OPCH,OSIS,PEN,POWL,QLYS,SFM,SN,SPSC,STRL,TBBK,TILE,TMDX,TTEK,VTWG,YOU
114.5100021,42.67840576,50.75,114.767334,195.1026917,44.84000015,79.01000214,322.4348145,133.2100067,640.4677124,42.97999954,39.56999969,269.0946045,449.2900085,70.12999725,38.74000168,370.8016968,83.87142944,2.890000105,323.3264465,140.3517456,42.07941437,124.1688004,53.36999893,71.31999969,147.2899933,41.29877472,68.55000305,105.8300018,133.4400024,28.64999962,286.9599915,279.6799927,120.9143066,153.8000031,78.01999664,92.18000031,81.69000244,381.2200012,64.33000183,26.27971077,122.1399994,31.87879562,235.6453552,36.83689499
113.6999969,41.85675812,51.61000061,115.1427536,196.2195587,47.34999847,78.38999939,331.8194275,138.1300049,642.9962158,43.59000015,39.50999832,269.4117126,447.4899902,70.62999725,38.43999863,353.8395996,85.64517975,3.109999895,322.0097656,140.0821533,42.17858505,124.7727356,54.5,70.77999878,146.8500061,41.66627121,67.70999908,96.50499725,135.5200043,29.04000092,283.480011,280.2900085,118.5873642,150.0500031,82.12000275,93.94000244,82.01999664,380.7000122,63.56999969,26.62904358,119.1800003,32.33719635,234.7988892,37.71702194
110.7799988,41.05400467,51.90000153,114.3227768,177.3824158,46.38000107,75.75,324.5236206,134.4799957,618.5908203,42.34999847,39.86999893,275.4167175,402.4700012,71.19000244,37.88999939,345.1091003,83.73270416,3.369999886,309.9700317,136.847168,41.91081619,124.2564621,53.11999893,69.25,144.1699982,40.11682129,66.45999908,88.08999634,129.7299957,28.82999992,272.8699951,278.7399902,109.2563095,143.3200073,81.69000244,91.29000092,82.25,326.6000061,62.11999893,25.96032143,115.5500031,37.279953,226.0554352,37.61812973
109.0699997,40.77445984,51.16999817,114.0461578,177.811203,45.97999954,75.54000092,330.3103027,131.75,619.4902344,41.65000153,39.70999908,271.4233093,413.3200073,70.02999878,40.79000092,347.6633911,83.75255585,3.140000105,311.3365784,136.6275177,41.72238922,126.2728653,53.00999832,71.44000244,144.8600006,40.07709122,65.91000366,93.75,127.9199982,28.40999985,273.5499878,280.0700073,109.7423325,143.5700073,81.79000092,88.04000092,81.55000305,338.6600037,61.54000092,25.89045715,115.0100021,36.08412552,226.8819733,36.24354553
107.8099976,39.62737656,50,108.8101425,175.687149,45.34000015,75.12000275,331.9593506,128.6000061,611.0353394,42.41999817,38.77000046,271.1656189,416.6400146,70.55999756,40.29000092,338.3641357,84.81497955,3.130000114,305.8104858,134.0615082,40.24470139,123.379776,52.5,72.20999908,143.5599976,39.94797134,64.59999847,89.40000153,127.3000031,28.11000061,267.0299988,278.5100098,105.7975235,139.4600067,82.58000183,84.63999939,79.88999939,332.8200073,59.72000122,25.39141083,113.4000015,35.56593323,223.0479889,34.85907364
107.6500015,39.80088425,50.34999847,111.5071793,175.4179077,45.34000015,75.11000061,322.3348694,129.2200012,614.2233887,42.65000153,38.77000046,269.6395874,409.25,70.09999847,39.72999954,335.1912537,85.56959534,3.109999895,306.1895142,134.0115967,40.45296478,125.9514084,53.5,72.19000244,138.6300049,39.03419113,64.01000214,90.55000305,124.0899963,28.28000069,251.2599945,278.1000061,107.0791702,138.5500031,81.13999939,84.56999969,78.65000153,333.8800049,59.66999817,25.35148621,117.0699997,35.51610947,223.4463348,34.55250931
109,39.56953812,50.75,112.406189,179.5621948,44.47000122,76.09999847,323.9639282,128.6900024,605.4786377,42.13999939,38.88999939,264.5958252,416.6900024,70.25,39.59999847,335.5005493,85.9766922,3.180000067,307.1970215,134.5307922,40.1653595,124.0713882,52.79000092,70.43499756,138.0599976,39.32223129,60.38999939,89.63999939,130.9499969,27.77000046,237.8200073,283.1499939,95.0509491,138.2100067,81.80999756,87.38999939,78.02999878,334.1700134,59.40999985,25.64093399,133.4700012,35.22711563,223.9641571,33.74160385
110.0699997,38.98153687,50.77500153,110.0648117,175.0384369,43.95000076,75.05000305,305.2147217,126.0599976,582.7321777,41.77999878,38.70999908,270.5710754,387.2200012,68.97000122,37.65999985,326.6403198,86.89017487,3.170000076,299.9352722,131.5154724,39.4513092,124.4805069,53.59000015,69.16000366,138.9799957,37.74298477,58.59000015,85.81999969,125.2799988,28.19000053,233.9700012,279.7900085,98.06950378,137.8999939,80.16000366,85.11000061,78.48000336,314.5599976,59.47999954,25.51118088,123.8199997,35.06767273,218.706131,33.60315704
112.6999969,39.98403168,53.81999969,113.453392,169.5759735,45.13999939,77.29000092,309.2424011,131.3200073,581.2330933,42.50999832,39.38999939,274.5050659,390.4599915,70.33999634,38.90999985,326.8997498,88.88594055,3.160000086,307.7456055,133.3626099,39.98684692,127.8703918,55.81999969,70.97000122,141.8300018,38.30912781,57.61999893,87.12999725,127.1800003,29.56999969,251.1000061,288.4700012,93.97147369,143.0700073,81.83000183,87.51000214,81.11000061,315.1000061,62.02999878,26.74881363,130.9299927,32.935112,224.3326263,35.45241547
115.9000015,39.67557144,54.86000061,111.4973068,174.3793335,45.57500076,77.70999908,315.3088989,131.6499939,602.4804077,42.25,38.84000015,269.2928162,416.3500061,74,39,344.8696289,89.67034912,3.319999933,315.2866211,134.4908447,39.51081085,128.678894,56.49000168,72.19999695,141.25,38.51770782,58.31999969,86.86000061,132.2400055,29.92000008,256.3399963,298.1099854,99.97858429,140.5200043,79.48999786,88.01000214,81.12999725,342.4400024,63.29999924,26.90850639,140.2100067,32.58633041,230.2279968,35.40297318
120.4899979,40.09970093,51.84000015,113.3644791,175.0184479,45.59999847,80.27999878,322.6546936,135.4799957,605.2487183,43.13000107,39.74000168,276.1995544,429.6900024,72.81999969,41.02000046,356.7730408,91.57675171,3.130000114,321.660614,136.847168,40.40337753,129.1074829,59.06000137,71.76000214,143.5299988,40.26580429,58.77000046,90.05999756,136.9900055,31.21999931,267.3200073,298.7099915,104.133255,141.7899933,80.98999786,93.30999756,83.08999634,332.9599915,64.33000183,27.79680824,146,34.00139236,234.6893463,35.33375168
120.9199982,40.31177139,52.74000168,113.1570129,177.934433,46.22999954,79.80000305,318.7869263,134.3200073,610.3556519,44.20999908,39.81999969,274.89151,449.0599976,72.66000366,41.29999924,359.0878601,92.17250061,3.859999895,324.9024658,137.526123,40.43312836,128.9906006,58.75,73.12999725,151.5800018,40.48431778,48.34000015,90.66999817,140.4700012,31.02000046,271.5599976,295.9599915,107.2117767,141.6300049,83.29000092,96.16000366,82.30999756,339.75,64.16999817,27.78682709,145.75,34.65909576,236.9100647,35.12607956
120.1999969,39.98403168,52.22000122,113.3249664,178.6334839,46.68000031,79.40000153,318.3571777,132.2700043,614.703125,44.16999817,39.72999954,275.8465576,459.4100037,71.40000153,41.77999878,356.9526367,92.55973816,3.5,327.2964172,138.5844727,40.87940979,128.9613647,58.86999893,73.05000305,152.1600037,40.12675095,47.79999924,91.62000275,143.1600037,31.10000038,270.8500061,293.1700134,107.6882095,140.8500061,83.80999756,97.56999969,83.31999969,344.3099976,64.06999969,27.87672043,146.3099976,34.61923981,238.7324524,35.10630035
120.8399963,39.76232529,50.52999878,114.9056473,174.6889038,46.86000061,79.77999878,316.3682861,130.7599945,607.4174805,43.43000031,40.04999924,275.7073059,449.5899963,68.09999847,39.77999878,350.8761902,91.65617371,3.5,321.4710999,137.5361176,41.42486572,129.136734,59.08000183,70.01000214,150.8800049,37.5542717,47.18999863,87.44000244,147,30.94000053,268.3900146,291.6600037,106.4787903,143.1600037,85.86000061,101.3899994,80.72000122,320.5100098,64.41000366,27.91667366,150.4199982,34.42455292,234.4702606,34.14705658
120.0699997,40.07078552,50.70000076,112.8408813,175.9571686,47.50999832,80.76000214,311.5710449,129.1000061,606.0083008,43.43999863,39.77000046,276.8514099,441.5799866,66.54000092,40.16999817,336.9872131,91.40795135,3.5,321.8202209,137.4062958,43.31908417,128.4353638,58.54999924,69.87999725,152.4799957,39.61027145,46.56999969,86.59999847,154.0099945,30.67000008,266.1700134,287.7099915,107.4483261,145.8099976,84.80999756,101.4300003,82.26000214,327.7799988,64.73999786,27.75686455,141.7700043,34.5443573,234.530014,34.5030632
117.8899994,40.96724701,51.02999878,115.8540573,174.469223,47.84999847,83.66999817,310.2718201,128.8999939,611.6349487,44.00999832,40.18999863,277.7169189,447.3099976,64.66000366,44.52000046,341.0780945,92.52001953,3.730000019,327.6355896,138.0952454,43.40834045,128.8055115,59.77000046,70.98999786,151.9600067,40.74255753,47.45000076,86.87999725,158.1199951,30.26000023,273.1900024,285.7099915,107.7748337,149.1300049,85.09999847,107.4400024,83.5,323.4599915,66.98000336,27.92666054,140.1000061,34.68413544,238.9515381,33.1383667
114.1600037,40.88049316,50.90999985,115.6861038,178.0842285,47.43000031,84.66000366,314.5593262,126.3600006,634.980957,44.36999893,40.91999817,277.4881287,471.7799988,62.95000076,46.77000046,350.0081482,93.254776,3.730000019,332.3138123,138.943924,44.22156525,129.0685272,61.86999893,71.52999878,154.2200012,40.65316772,47.11000061,90.65000153,159.4499969,29.89999962,271.0100098,294.7200012,112.256012,149.6300049,85.25,106.3600006,83.62999725,332.2900085,65.65000153,27.76685143,138.6300049,35.30313873,242.1481934,32.60435867
113.1900024,41.10219574,51.27000046,115.6264496,177.6248627,47.90999985,86.11000061,306.9437256,126.6299973,623.2479858,44.36000061,40.72000122,289.1380005,478.4500122,63.33000183,45.75,354.3883362,93.90016937,3.480000019,330.3188477,139.0337677,43.93395996,129.4094696,63.29999924,68.48000336,155.5099945,41.03059769,47.31999969,90.58499908,157.3999939,29.88999939,266,300.6600037,113.9885101,146.0800018,85.54000092,108.3399963,83.69999695,325.1000061,65.98999786,27.28742409,136.5099945,34.08509827,240.7141876,33.12848282
111.0899963,39.94547272,50.52999878,116.2329712,178.5036469,47.90999985,82.98000336,308.0830688,124.7099991,628.8446045,42.16999817,40.06000137,285.4172058,491.0299988,62.88000107,47.47000122,357.8506165,94.80373383,3.470000029,330.6280518,138.9039764,43.24966431,128.0846863,62.27000046,67.90000153,154.9900055,41.8152504,47.38999939,89.69999695,160.5099945,30.59000015,262.6099854,294.8299866,114.2317276,149.7599945,83.5,109.1399994,84.25,324.6199951,66.38999939,27.20751953,136.6000061,33.52600098,240.9830627,32.20879364
112.1999969,40.14790344,50.66999817,115.924736,176.9158478,47.02999878,83.15000153,300.3075256,123.7699966,623.3679199,41.86999893,40.06000137,286.0837402,498.4500122,61.86999893,48.36999893,362.2807312,96.07466888,3.609999895,330.8275757,138.4346924,43.23974609,126.311821,60.88000107,65.40000153,155.0200043,41.1497879,47.22999954,88.58000183,162.6100006,32.22000122,260.3200073,287.1400146,114.9647064,150.0299988,83.23999786,110.1399994,85.54000092,324.1000061,66.29000092,27.15757942,134.8000031,33.68574142,241.2718353,34.85907364
115.1200027,39.62737656,50.90999985,119.3550491,179.4024048,48.86000061,85.30999756,304.4251709,125.7099991,626.6459961,41.06999969,40.77000046,286.7204895,516.6300049,62.65000153,50.20000076,359.0778809,96.51153564,3.690000057,333.6005859,139.9223938,43.23974609,127.1203308,60.81999969,64.66999817,155.6300049,41.79539108,47.88999939,89.38999939,168.3699951,33.09000015,262.3999939,303.0700073,119.8890076,151.75,80.5,113.2699966,85.70999908,331.6099854,69.20999908,27.81679153,131.2100067,33.84548569,243.3730621,35.49919128
114.3600006,39.97439194,51.47999954,120.2200928,183.1272736,48.36000061,87.12999725,321.7652283,128.4700012,639.1984863,41.38999939,41.52000046,290.0532532,528.1699829,61.90000153,51.09999847,357.1422119,96.69026947,3.680000067,338.478302,141.3401794,43.6562767,125.8734741,63.09999847,65.72000122,154.75,42.78862762,47.40000153,93.43000031,160.3699951,32.90000153,265.8500061,311.3999939,120.8552094,152.3099976,79.91999817,114.1999969,85.95999908,340.5100098,69.33999634,28.60585022,127.6200027,34.6941185,246.689209,35.98547745
114.5899963,39.99367142,50.36000061,120.3791733,174.7887726,48.63000107,87.98999786,321.4454041,128.0099945,623.2780151,40.88000107,41.63999939,290.9685364,470.8900146,62.20999908,47.06000137,353.4903564,95.54841614,3.579999924,332.0843811,139.0138092,43.12073517,124.6850662,66.62000275,65,152.8000031,41.94162369,47.58000183,86.75,156.3600006,33.24000168,259.4400024,312.019989,112.3026581,152.5299988,79.54000092,112.6699982,86.23000336,315.1499939,68.77999878,28.54592133,126.7900009,34.50442505,241.9888458,40.76898956
115.1399994,39.98403168,51.00999832,121.8805618,174.1296844,49.00999832,87.30000305,323.4342346,127.9199982,623.7177124,41.38000107,41.52000046,290.5308228,470.019989,63.45000076,45.70000076,350.1079407,96.33281708,3.589999914,328.2141418,138.1152039,42.88679123,123.6720047,66.56999969,64.09999847,154.0599976,41.35370255,47.75999832,87.16000366,156.0200043,33.54000092,262.3800049,309.1499939,109.2607803,144.8999939,80.38999939,113.6200027,86.23999786,319.1199951,68.62999725,28.396101,123.1500015,34.38461304,239.2801514,38.57571793
113.4899979,40.08042908,51.22000122,121.1248932,172.9613037,48.70999908,81.12000275,321.3054504,126.7200012,624.187439,41.59999847,41.77999878,291.4958191,451.1600037,64.47000122,44.77000046,347.2842102,96.18388367,3.539999962,327.3723755,137.6733856,42.39898682,125.1234055,65.16999817,67.05000305,148.7400055,42.27045822,48.27000046,88,154.25,32.93000031,262.6499939,308.1000061,110.8300247,143.5700073,79.23000336,113.8700027,88.15000153,319.1300049,67.58000183,28.37612343,125.0400009,34.09508514,238.7424164,38.93299484
112.9800034,40.090065,51.75,122.3379364,167.8882904,48.90000153,82.27999878,316.2683716,126.4000015,596.1141357,42,42.43000031,294.6097717,426.5299988,65.76999664,44.38999939,324.2756348,93.83841705,3.369999886,321.6540833,136.173996,42.69764328,126.3800125,65.23999786,69,141.6999969,42.85837555,50.20000076,85.83000183,147.5399933,32.97000122,262.3399963,309.2600098,105.7191544,141.9499969,80.94999695,112.9499969,89.83999634,283.5700073,67.66999817,28.3361721,121.9300003,34.48445511,234.4304352,38.95284271
112.0699997,40.14790344,51.5,124.0878906,170.514679,49.33000183,81.54000092,321.3454285,126.6900024,612.4943848,42.56999969,42.90999985,271.9865112,452.4599915,65.11000061,44.56000137,322.4696655,96.15393829,3.25999999,324.1833496,137.1436005,42.60804749,125.5715027,64.83999634,70.27999878,141.8399963,43.65555954,50.68999863,87.38999939,151.7299957,32.40999985,266.980011,315.3500061,109.533989,142.9499969,80.15000153,114.0100021,91.48999786,302.2999878,68.45999908,28.40608978,121.0699997,34.45450211,236.6212769,38.06958389
112.8199997,39.99367142,51.72000122,124.23703,176.1868439,48.88000107,83.76000214,326.9622192,126.5199966,611.0452271,44.29999924,43.09999847,287.0587463,475.4700012,67.34999847,46.40000153,333.6546631,97.00230408,3.130000114,329.5117493,138.6829834,40.11925888,124.0129395,65.91999817,77.73999786,145,42.84841537,52.29999924,88.69999695,156.3600006,32.50999832,264.5299988,315.8999939,110.9133224,142.7599945,81.62999725,115.2600021,90.56999969,308.5799866,68.87000275,27.89669609,127.6699982,34.39459991,240.2361755,36.70002747
112.0100021,40.32141113,52.36999893,125.5992126,178.1641235,48.84000015,85.11000061,332.2391663,125.0800018,621.4690552,46.18999863,43.38000107,289.4464111,483.5499878,68.16000366,49.38000107,331.1303101,96.94241333,3.230000019,334.4502563,140.2423401,39.95002365,125.9792023,68.01000214,81.06999969,147.5299988,42.22063446,52.93999863,92.38999939,159.2700043,32.54999924,275.1900024,320.8500061,112.1227417,140.9600067,80.25,117.0299988,92.16000366,313.0400085,70.38999939,27.93664742,129.3500061,34.38461304,244.0977631,36.69010544
110.6399994,40.11898041,51.97999954,124.6546402,177.3751984,48.84999847,81.98999786,333.2086182,125.5699997,625.3167725,46.61000061,43.31999969,289.3867188,486.9200134,68.36000061,49.15000153,327.0494385,96.41343689,3.210000038,332.2909241,139.5026398,39.80069351,125.2480316,66.52999878,80.05000305,147.2799988,42.0412674,52.22999954,91.04000092,161.1300049,31.95000076,266.9100037,315.9500122,112.825737,139.0800018,78.12000275,113.5699997,91.72000122,315.8699951,70.51000214,28.04651833,128.1999969,34.35466385,242.6298218,36.22366333
111.0299988,40.23465729,51.84000015,125.2313232,176.9358063,49.58000183,83.58999634,334.2280579,125.8300018,625.6965332,46.50999832,43.29999924,288.600769,481.7399902,68.41000366,50.15999985,327.6081848,96.87255096,3.25999999,332.9007263,139.772522,40.04957199,125.2776718,66.68000031,80.75,146.9299927,41.79214859,52,91.16000366,161.8600006,32.34999847,269.6799927,315.8599854,112.0028,139.5399933,79.68000031,112.8799973,91.91000366,314,70.84999847,28.25626755,126.9899979,34.12503433,243.1091461,35.92593384
110.1600037,40.31177139,50.74000168,125.3009262,175.6376038,49.84000015,82.65000153,334.1580811,126.6200027,626.7159424,46.24000168,43.29999924,290.6303101,478.3200073,68.87000275,50.09000015,329.9529419,97.26179504,3.200000048,330.9613037,139.6026001,40.03961945,125.040535,66.70999908,79.26000214,145.2599945,42.60925674,52.84000015,91.23999786,160.5500031,32.58000183,269.8200073,316.9700012,113.5653839,138.2899933,79.59999847,114,91.91999817,316.5499878,69.84999847,28.43605232,124.1999969,33.97527313,241.3915405,35.57858276
110.1100006,40.19609833,50.09000015,125.0722427,175.2481537,49.47999954,79.81999969,325.2132263,125.8499985,622.8882446,45.36999893,43.27000046,291.9236145,472.0799866,68.94999695,50.75999832,329.5238953,97.55123901,3.210000038,328.3421021,138.9528503,40.02966309,124.6057816,67.33999634,80.20999908,143.6399994,41.90176392,52.34999847,90.20999908,159.0700073,32.18999863,270.1600037,314.8900146,111.9061813,137.3399963,80.68000031,113.3199997,91.76999664,310.7900085,68.86000061,28.60585022,123.0599976,34.05514908,239.5740967,35.05259705
108.6299973,39.55025864,46.59000015,125.241272,174.1197052,47.13000107,70.19999695,318.4171448,125.6800003,616.9317627,44.04000092,42.75,289.9040222,461.9299927,67.69999695,50.02000046,324.385376,97.58117676,3.329999924,325.6528931,138.453064,40.46768951,125.3171921,67.16000366,78.84999847,140.9499969,41.85194016,51.95999908,87.04000092,160.0099945,32.15999985,262.9500122,314.269989,109.1041946,134.5700073,80.15000153,113.6900024,90.80999756,307.6799927,68.25,28.83557701,121.9199982,33.91537476,237.5469513,35.05259705
107.3899994,39.27072144,47,123.8094864,172.6017914,46.29999924,34.79999924,314.6592712,123.1900024,611.4250488,43.83000183,42.43999863,288.7002563,455.2799988,67.30000305,49,317.6703796,97.09212494,3.369999886,322.9137268,136.8837128,40.01970673,125.0701752,66.55000305,78.98999786,141.8300018,41.55299759,51.68999863,87.11000061,157.8600006,31.86000061,255.0599976,310.9100037,106.2089233,132.8999939,79.66999817,111.9000015,89.12999725,306.230011,67.51999664,27.88670921,121.6500015,33.48606491,235.6595917,34.81441498
106.5800018,39.91655731,46.75999832,125.241272,181.5993805,45.52999878,38.20000076,338.1457825,124.0999985,638.269043,43.58000183,41.20999908,283.4374084,479.4200134,70.30999756,49.90999985,325.5328369,95.31556702,4.269999981,327.0224915,138.1531982,40.32831573,122.6395187,67.26999664,78.06999969,140.6000061,41.23412704,50.59999847,92.77999878,165.8699951,32.24000168,255.5800018,309.4200134,117.4501801,131.0099945,80.63999939,113.8499985,87.91000366,319.1600037,67.66000366,28.38611221,122.6900024,33.59588623,238.565506,34.11971664
109.6399994,40.83229446,47.79000092,127.9457397,188.7595062,45.68000031,34.95000076,340.3445435,125.4599991,653.1801147,42.40000153,42.00999832,284.8898926,456.8999939,71.19999695,54.79999924,335.0914612,98.11016083,4.590000153,333.2606201,139.6225739,43.03611755,123.0149841,68.98000336,75.55999756,135.9900055,41.1544075,50.56000137,89.59999847,178.1799927,32.18000031,271.3800049,315,120.405426,131.0200043,79.94000244,110.9599991,90.41999817,327.1099854,69.48999786,28.80561066,126.2799988,34.87382889,243.1091461,35.22131348
110.9800034,41.70947647,47.38999939,128.9599304,195.030838,46.20999908,35.77999878,335.477356,125.1699982,655.5487061,43.68000031,42.36999893,291.2869263,479.1700134,73.12999725,53.5,308.3112793,97.88059998,4.300000191,337.2494507,141.8216858,42.80714798,125.7618256,69.68000031,76.45999908,137.3500061,42.03130341,52.06999969,91.51000214,187.2599945,32.79000092,284.5700073,316.9700012,119.9423141,130.0399933,77,117.2200012,91.47000122,317.4100037,69.45999908,29.33498001,132.6699982,34.71408463,246.1149292,35.65797806
112.7900009,40.97688293,47.06000137,128.3335266,191.9750671,47.25999832,37,340.0846863,124.3899994,650.581665,46.18999863,42.72999954,291.446106,470.5,75.11000061,51,308.5407715,98.15007782,4.079999924,336.5496521,140.9520416,42.06051254,125.6728973,69.37000275,81.98000336,140.6199951,40.95510864,53.25999832,88.80999756,184,32.34000015,274.6900024,316.1499939,118.5596466,131.8600006,74.73000336,117.8399963,92.65000153,312.2399902,69.38999939,28.67576599,137.2700043,33.72567749,245.6056366,35.54881287
112.3300018,41.97937775,47.84999847,129.4371796,192.9337311,48.77999878,36.52999878,321.0756226,128.3300018,627.8952637,44.15000153,42.68999863,292.6598511,442.9400024,72.12999725,51.04000092,306.0064392,99.80687714,3.980000019,339.0788879,139.8724823,43.49405289,125.9594421,67.84999847,81.59999847,135.5700073,42.10105896,53.11000061,89.22000122,180.3800049,31.95999908,279.6099854,315.5400085,119.8823471,133.3600006,77.08999634,122.9400024,93.25,297.6199951,70.31999969,29.51476479,137.5700073,35.44291306,247.592865,36.15419388
109.7200012,42.72160721,48.43000031,127.1006012,201.1823578,45.54000092,37.5,328.4613647,127.7699966,645.8845215,44.04000092,42.68000031,292.938385,447.230011,72.47000122,46.77999878,308.4010925,98.7589035,4.059999943,342.2779541,140.9120636,44.1610527,127.8664246,67.55999756,86.56999969,135.7899933,42.00141144,53.50999832,91.16999817,189.6499939,31.79999924,278.9200134,322.4400024,121.7714386,133.1499939,77.19999695,120.4899979,94.48999786,308.1300049,69.80999756,30.02415657,137.0700073,36.27157974,249.9894867,36.18396378
111.4100037,42.40351105,49,125.5395584,206.3352356,48.15000153,37.36000061,322.6446838,126.6100006,660.2559204,44.06000137,42.22999954,295.3957214,462.9400024,72.41999817,47.84000015,311.3145752,97.71092987,4.46999979,344.4172974,141.2719116,44.09136581,128.0541534,67.48000336,89.5,132.6600037,42.27045822,53.25,99.08000183,191.0299988,32.06000137,269.1199951,319.4700012,128.784729,135.2100067,80.19999695,123.6800003,95.48000336,307.5799866,69.44000244,29.94425201,134.6600037,35.79234695,251.4474487,34.73501968
109.6500015,41.33354187,48.91999817,123.6503983,210.2498322,47.27999878,36.34999847,319.9562683,126.1200027,670.1499634,44.08000183,41.68000031,290.2721252,489,71.66999817,47.18999863,313.3600159,99.05832672,4.639999866,343.8674622,141.3318787,43.81261826,128.25177,65.83999634,90.44000244,132.2599945,39.35078812,52.61000061,100.2399979,197.4400024,34.75,274.6799927,300.9700012,132.9760437,133.1399994,81.05999756,126.2200012,92,321.6000061,69.47000122,30.3437748,142.7100067,36.31151199,250.6885071,33.71281815
110.4499969,41.66128159,48.90000153,125.4898453,203.7987366,46.56999969,37.04000092,322.8146057,126.0999985,660.7299805,45.22999954,42.47999954,293.7541504,477.0499878,72.95999908,48.15999985,312.6300049,101.3339157,4.539999962,345.3869934,140.8220978,43.82257462,129.2200775,65.59999847,90.65000153,135.3300018,39.35078812,51.43999863,94.70999908,202.2100067,35.50999832,286.6499939,313.4299927,133.6923676,134.0299988,81.41999817,123.8799973,91.47000122,319.269989,69.76000214,30.2339077,141.9600067,36.37141418,251.9467621,33.49448395
109.8000031,42.82764053,49.34000015,128.1048279,212.9561005,46.90000153,35.38999939,339.9147644,128.7899933,682.1300049,45.43999863,42.63000107,288.1928711,497.5799866,71.81999969,48.49000168,310.4299927,102.3719101,4.519999981,348.1062012,141.5218048,44.77827072,131.2061005,65.41999817,92.31999969,133.3500061,39.3806839,48.66999817,98.65000153,217.8500061,36.11000061,290.7999878,350.4899902,135.1183472,133.7899933,81.51000214,126.1699982,91.23999786,336.3099976,70.38999939,30.77326202,143.6900024,37.11022568,254.0038605,33.87160873
107.5100021,42.71197128,49.02999878,127.3591156,217.5897064,45.59999847,34.72999954,335.247467,126.1100006,698.6900024,43.95999908,42.77000046,287.1184387,494.4500122,71.20999908,47.90000153,308.7600098,101.803009,4.5,349.355835,141.3118896,44.47961426,130.6824188,64.25,91.05000305,132.3899994,38.46392441,45.74000168,96.36000061,220.2599945,36.02999878,291.9899902,350.7799988,139.9260406,134.5700073,78.58999634,127.0599976,90.06999969,350.9599915,69.66999817,30.87314224,143.3699951,37.21006393,254.8526764,34.65562439
108.6699982,41.2660675,49.08000183,124.2569199,205.7860107,47.70000076,35.29000092,332.1592407,124.1999969,687.7600098,43.77999878,41.63999939,275.6276855,482.5599976,70.43000031,47.72000122,325.8800049,102.7811203,4.579999924,345.5269775,138.0932159,43.28499603,128.973053,65.87999725,91.88999939,134.5399933,37.91586304,43.20999908,96.27999878,216.1600037,35.79000092,288,355.4400024,142.6947021,132.0200043,72.55000305,122.7799988,89.16999817,349.5899963,66.5,30.27385902,141.9299927,35.95209122,251.9467621,34.36782074
109.7399979,42.40351105,49.04000092,127.8562622,209.2312469,47.00999832,36.31000137,336.5167236,128.0599976,708.710022,44.81000137,42.31999969,282.6713562,488.3599854,71.70999908,47.11999893,332.9899902,103.0206604,5.309999943,350.555481,139.5925903,44.12123108,130.4255219,66.44000244,93.26999664,135.4100037,38.01551437,41.56999969,100.3199997,216.5800018,36.25,289.6799927,357.6799927,140.5490723,132.5,71.31999969,123.1600037,91.12999725,362.5299988,69.54000092,31.14282227,133.8099976,36.64098358,255.6315918,34.24872971
110.3700027,42.39387131,50.06000137,125.8776169,206.045639,47.09999847,41.29999924,334.5678711,125.5299988,702.8900146,44.5,42.72999954,287.3074646,470.3900146,71.29000092,45.31999969,330.1199951,103.6893616,5.389999866,353.594574,140.4422455,44.24068832,128.133194,67.18000031,96.02999878,137.3699951,39.53015137,42.97999954,105.1800003,211.8000031,36.59000015,287.4599915,358.5299988,142.2215881,130.9700012,70.55000305,123.9700012,92.27999878,364.25,71.29000092,31.80203438,138.0899963,37.09025955,257.9283752,35.17168808
110.3700027,41.53596878,49.56999969,121.2740402,207.4636841,45.5,43.97999954,335.5772705,124.0500031,694.210022,44.27000046,42.63999939,285.208252,466.9100037,69.22000122,44.47000122,330.519989,100.6652145,5.230000019,346.6566467,139.5326233,44.17100525,127.1648865,67.51000214,94.29000092,136.1799927,38.39416885,42.81000137,105,211.8800049,36.27000046,274.9899902,359.2600098,139.2496948,128.7899933,71.44000244,123.4400024,90.61000061,351.3900146,67.19000244,31.14282227,135.3000031,36.91054916,252.9353638,35.08236694
110.3700027,42.03721619,49.95500183,122.1689072,205.7560272,45.81999969,45.63999939,348.230011,125.1100006,706.8699951,43.61000061,42.66999817,284.8600464,474.1199951,69.87000275,43.83000183,330.1499939,99.90667725,5.179999828,345.7169189,139.5726166,43.23522186,127.0463181,67.80999756,96.91999817,134.5099945,38.70307922,43.36999893,107.2799988,206.7400055,36.20999908,274.9899902,359,141.0788116,132.1799927,72.45999908,123.2200012,92.11000061,361.2099915,67.5,31.37254715,139.3300018,36.62101364,252.2063904,34.74494171
107.0100021,42.23000336,50.61000061,129.8547974,212.1072693,45.31999969,46.22000122,348.9899902,124.2900009,716.2800293,43.74000168,40.49000168,267.2807922,498.5899963,70.22000122,42.97999954,333.4700012,99.64717865,5.139999866,346.0068054,139.8524933,42.95647812,126.6412048,67.88500214,99.26999664,133.8899994,38.34434891,41.24000168,105.9100037,208.4600067,35.33000183,276.9700012,359.3999939,147.3557892,133,70.88999939,122.6399994,91.98000336,372.25,68.33999634,31.17278481,138.4900055,37.26996994,252.3761444,34.08001709
